EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,FTOffRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,LiveBallTurnoverPct,OffFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeAssists,Loose Ball Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,DefCorner3ReboundPct,LostBallSteals,DefAtRimReboundPct,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,SecondChanceFtPoints,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,LostBallOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,LongMidRangePctBlocked,Offensive Fouls Drawn,SecondChanceCorner3FGM,Clear Path Fouls,Transition Take Fouls Drawn,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,team_id,year,season,team_vs
1627832-1628415-1631095-1631106-203500,1610612745,"Fred VanVleet, Dillon Brooks, Jabari Smith Jr., Tari Eason, Steven Adams","VanVleet, Brooks, Smith Jr., Eason, Adams",1627832-1628415-1631095-1631106-203500,HOU,226.0,2,4.0,-3.0,5.0,7,1.0,12,8.0,,2.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,76.46017699115045,26.8,13.142857142857142,22.2,13.142857142857142,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,,1.0,,,,,,,1.0,1.0,2.0,4.0,,1.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,,1.0,1.0,5.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,3.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,0.5,0.5,,,,,0.5,1.0,0.6666666666666666,0.4,0.5,0.5,0.4166666666666667,0.5,0.5,0.2,,,,1.0,0.5,,1.0,0.6666666666666666,1.0,,1.0,,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,,0.2,,,,0.5,1.0,0.75,0.6666666666666666,,,0.25,0.8,,0.56663,0.52425,0.5987625,0.4,1.0,3.875,28.5,0.6,1.0,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630578-1631095-1631106,1610612745,"Fred VanVleet, Dillon Brooks, Alperen Sengun, Jabari Smith Jr., Tari Eason","VanVleet, Brooks, Sengun, Smith Jr., Eason",1627832-1628415-1630578-1631095-1631106,HOU,191.0,2,3.0,1.0,6.0,7,,13,6.0,,1.0,2.0,2.0,1.0,1.0,2.0,,,,1.0,,98.01047120418849,12.333333333333334,16.714285714285715,12.333333333333334,16.714285714285715,5.0,6.0,2.0,2.0,,,2.0,2.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,7.0,,,,2.0,2.0,1.0,1.0,,7.0,2.0,2.0,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,1.0,,1.0,,4.0,3.0,,,1.0,,1.0,2.0,,7.0,7.0,5.0,,,0.5,0.5,1.0,0.5,1.0,0.5,1.0,,1.0,0.875,,1.1666666666666667,0.7,,0.875,0.5,,,,,,1.0,1.0,1.0,,,,1.0,,0.5,1.0,1.0,,,,,,,,,,0.5,0.5,0.5,1.0,,,0.6666666666666666,1.0,,,0.3333333333333333,1.0,0.5,0.552625,,0.5872333333333334,,1.0,3.05,27.15,0.8333333333333334,1.0,1.0,,,,,,0.5,0.2,0.3333333333333333,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630224-1631106-203500,1610612745,"Fred VanVleet, Dillon Brooks, Jalen Green, Tari Eason, Steven Adams","VanVleet, Brooks, Green, Eason, Adams",1627832-1628415-1630224-1631106-203500,HOU,238.0,3,4.0,-4.0,8.0,9,1.0,17,14.0,,1.0,2.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,102.85714285714285,12.625,15.222222222222221,12.125,13.222222222222221,1.0,,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,5.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,,,1.0,1.0,,3.0,,6.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,,2.0,1.0,,,,,1.0,2.0,,8.0,3.0,1.0,,,,,1.0,0.5,1.0,0.5,0.6,1.0,,0.6428571428571429,1.0,1.5,0.625,1.0,1.5,0.2857142857142857,,,,,0.5,0.5,0.2,0.3333333333333333,1.0,,,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,,,1.0,1.0,,0.7142857142857143,,0.5907142857142856,0.4597,0.58995,0.2,0.3,6.540000000000001,24.7,0.125,,1.0,1.0,,1.0,,,,0.125,0.16666666666666666,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1630578-1631095-1631106-203500,1610612745,"Fred VanVleet, Alperen Sengun, Jabari Smith Jr., Tari Eason, Steven Adams","VanVleet, Sengun, Smith Jr., Eason, Adams",1627832-1630578-1631095-1631106-203500,HOU,466.0,4,8.0,9.0,15.0,13,4.0,28,10.0,,7.0,15.0,2.0,1.0,1.0,3.0,1.0,,1.0,0.6666666666666666,,86.52360515021459,17.2,16.0,16.2,15.0,4.0,4.0,3.0,6.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,,1.0,,1.0,2.0,5.0,2.0,5.0,12.0,2.0,6.0,3.0,19.0,2.0,6.0,4.0,1.0,1.0,,3.0,2.0,4.0,2.0,8.0,6.0,2.0,,5.0,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,8.0,5.0,4.0,4.0,8.0,2.0,,,1.0,,1.0,,2.0,3.0,1.0,15.0,4.0,4.0,,1.0,0.2,0.25,1.0,0.3333333333333333,,0.3333333333333333,0.4166666666666667,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,0.25,0.5,0.3333333333333333,0.4,0.3333333333333333,0.08333333333333333,,0.2,0.8,0.7142857142857143,0.6666666666666666,0.7272727272727273,0.6363636363636364,1.0,1.0,,0.6,0.2,0.3333333333333333,0.5,0.5,0.2777777777777778,0.4,0.5,0.5,0.05555555555555555,0.05555555555555555,,,,0.2777777777777778,0.4,0.4,1.0,0.8333333333333334,0.4,0.25,1.0,0.25,,0.5,0.6666666666666666,0.4,0.5133,0.53455,0.52105,0.21052631578947367,0.21052631578947367,5.933333333333334,25.95,0.26666666666666666,,1.0,2.0,,3.0,1.0,0.3333333333333333,,0.05555555555555555,0.08333333333333333,,,,,,,1.0,,0.5,,,,,2.0,1.0,1.0,2.0,0.5,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,1610612745,2025,2024-25,False
1627832-1630224-1630578-1631106-203500,1610612745,"Fred VanVleet, Jalen Green, Alperen Sengun, Tari Eason, Steven Adams","VanVleet, Green, Sengun, Eason, Adams",1627832-1630224-1630578-1631106-203500,HOU,113.0,1,2.0,-1.0,3.0,3,,6,5.0,,,1.0,,,,,,,1.0,,,76.46017699115045,21.666666666666668,16.0,21.666666666666668,15.666666666666666,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,2.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,0.5,,0.5,,,,0.75,,,0.6666666666666666,,0.5,1.0,,,,,,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,1.0,0.5,0.5313,,,,0.25,,26.35,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1630224-1630578-1631095-1631106,1610612745,"Fred VanVleet, Jalen Green, Alperen Sengun, Jabari Smith Jr., Tari Eason","VanVleet, Green, Sengun, Smith Jr., Eason",1627832-1630224-1630578-1631095-1631106,HOU,333.0,2,6.0,-1.0,13.0,12,2.0,25,17.0,,2.0,6.0,,,,,,1.0,1.0,,,108.10810810810811,15.461538461538462,11.0,14.538461538461538,11.0,7.0,9.0,2.0,3.0,,,,1.0,1.0,2.0,,,1.0,,,3.0,8.0,5.0,3.0,5.0,3.0,9.0,1.0,16.0,,,,1.0,2.0,3.0,5.0,1.0,12.0,4.0,2.0,,,1.0,7.0,3.0,2.0,2.0,,2.0,,,1.0,4.0,1.0,2.0,1.0,4.0,,1.0,,,,,,2.0,2.0,,16.0,12.0,7.0,,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.6,0.375,0.6,,0.5,0.5357142857142857,,0.7857142857142857,0.5333333333333333,,0.75,0.6428571428571429,0.4,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,0.2857142857142857,,,,1.0,,0.21428571428571427,0.6666666666666666,1.0,0.14285714285714285,0.5,1.0,1.0,,0.07142857142857142,,,,0.5714285714285714,0.375,0.375,,,,0.14285714285714285,,,,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.5302730769230769,0.564,0.5097571428571428,,0.75,4.92,27.977777777777778,0.5384615384615384,1.0,1.0,,,,,,0.5,0.06666666666666667,0.16666666666666666,,,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,0.2,,,2.0,3.0,9.0,,,,,1.0,1.0,0.6,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628988-1631095-1631106-203500,1610612745,"Fred VanVleet, Aaron Holiday, Jabari Smith Jr., Tari Eason, Steven Adams","VanVleet, Holiday, Smith Jr., Eason, Adams",1627832-1628988-1631095-1631106-203500,HOU,29.0,1,,,1.0,1,,2,2.0,,,,,,,,,,,,,99.3103448275862,18.0,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1630224-1630578-1631095-1641708-203500,1610612745,"Jalen Green, Alperen Sengun, Jabari Smith Jr., Amen Thompson, Steven Adams","Green, Sengun, Smith Jr., Thompson, Adams",1630224-1630578-1631095-1641708-203500,HOU,251.0,1,4.0,1.0,8.0,8,2.0,16,7.0,,2.0,6.0,,,,,,,,,,91.79282868525895,16.125,15.25,15.625,14.625,,,3.0,6.0,1.0,2.0,,,,1.0,,,,,,,1.0,,3.0,7.0,,1.0,2.0,8.0,1.0,2.0,2.0,,,,,,,2.0,4.0,,2.0,,1.0,,,1.0,,1.0,,,,2.0,1.0,3.0,1.0,4.0,,1.0,,,,,,3.0,4.0,,6.0,,,,,0.3333333333333333,0.5,,,,,0.42857142857142855,0.5,,0.375,0.5,,0.4,0.5,,0.125,,,,0.5,0.25,1.0,0.8,0.4,,,,1.0,,0.75,0.5,0.5,0.125,,,,,,,,,0.125,,,,1.0,0.5,,,,,,0.875,,0.5368125,0.6097,,0.25,,2.857142857142857,26.7,,1.0,2.0,1.0,,1.0,,,0.3333333333333333,0.2,0.2222222222222222,,,,,,,1.0,1.0,0.5,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630224-1630578-1631095,1610612745,"Fred VanVleet, Dillon Brooks, Jalen Green, Alperen Sengun, Jabari Smith Jr.","VanVleet, Brooks, Green, Sengun, Smith Jr.",1627832-1628415-1630224-1630578-1631095,HOU,325.0,1,5.0,1.0,11.0,9,1.0,20,7.0,,2.0,4.0,1.0,1.0,,2.0,,,2.0,0.5,,88.61538461538461,17.09090909090909,15.222222222222221,15.272727272727273,15.11111111111111,1.0,,1.0,3.0,,,,,3.0,3.0,3.0,,,,,,2.0,1.0,4.0,9.0,,2.0,,8.0,1.0,2.0,2.0,,,,1.0,,,4.0,4.0,,2.0,,2.0,,,2.0,,2.0,,,1.0,4.0,2.0,,2.0,2.0,,3.0,2.0,1.0,,,,1.0,,,6.0,,1.0,,,0.5,0.6666666666666666,,,,,0.4444444444444444,0.5,,0.36363636363636365,0.5,,0.36363636363636365,0.5,,0.18181818181818182,,,,0.6666666666666666,0.4,,0.6666666666666666,0.3333333333333333,,0.5,1.0,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,1.0,0.3333333333333333,0.2727272727272727,,,,,0.18181818181818182,,,,,,,,,,1.0,0.45454545454545453,,0.49693181818181814,0.3995,0.3273,0.25,,8.955555555555556,27.6,0.09090909090909091,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630224-1631095-1641708,1610612745,"Fred VanVleet, Dillon Brooks, Jalen Green, Jabari Smith Jr., Amen Thompson","VanVleet, Brooks, Green, Smith Jr., Thompson",1627832-1628415-1630224-1631095-1641708,HOU,32.0,1,1.0,-4.0,1.0,2,,3,4.0,,,,,,,,,,1.0,,,135.0,11.0,10.5,11.0,10.5,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4649,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1630578-1631095-1631106-1641708-203500,1610612745,"Alperen Sengun, Jabari Smith Jr., Tari Eason, Amen Thompson, Steven Adams","Sengun, Smith Jr., Eason, Thompson, Adams",1630578-1631095-1631106-1641708-203500,HOU,303.0,4,5.0,-7.0,7.0,9,1.0,16,12.0,,2.0,5.0,1.0,,1.0,2.0,1.0,,2.0,0.5,,76.03960396039604,20.714285714285715,17.555555555555557,16.428571428571427,17.555555555555557,1.0,2.0,,1.0,,,,,1.0,2.0,2.0,,1.0,,,1.0,1.0,,1.0,5.0,1.0,2.0,,5.0,,1.0,,,1.0,,,,,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,2.0,1.0,3.0,,,,1.0,,,1.0,,,,5.0,,1.0,1.0,,1.0,1.0,1.0,0.5,,0.5,0.2,,,0.35714285714285715,,,0.35714285714285715,,,0.2857142857142857,,,,1.0,0.25,0.5,0.6,0.4,,,,0.5,,0.14285714285714285,,,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,0.42857142857142855,1.0,0.47595,,0.4343,,,10.74,24.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
